Label,Dice_ET,Dice_WT,Dice_TC,Sensitivity_ET,Sensitivity_WT,Sensitivity_TC,Specificity_ET,Specificity_WT,Specificity_TC,Hausdorff95_ET,Hausdorff95_WT,Hausdorff95_TC
BraTS20_Training_297,0.0,0.45489,0.08999,0.0,0.37756,0.05201,0.9998,0.99761,0.99971,373.12866,36.57868,28.6531
BraTS20_Training_298,0.00155,0.64918,0.03472,0.01064,0.49818,0.01896,0.99987,0.99981,0.99988,16.55294,7.07107,23.19483
BraTS20_Training_299,0.41241,0.21607,0.1407,0.37329,0.12224,0.07593,0.99997,0.99988,0.99997,14.56022,21.04756,28.17801
BraTS20_Training_300,0.68784,0.76674,0.35368,0.8181,0.70275,0.21527,0.99993,0.99859,0.99998,4.08002,7.68115,15.29706
BraTS20_Training_301,0.37484,0.75952,0.58495,0.49703,0.67553,0.47601,0.9995,0.99796,0.99902,17.50856,9.0,9.94987
BraTS20_Training_302,0.58052,0.47976,0.35058,0.97872,0.31776,0.21276,0.99966,0.99991,0.99999,18.02082,13.0384,19.82423
BraTS20_Training_303,0.55365,0.54564,0.25011,0.46375,0.42752,0.1437,0.99997,0.99944,0.99998,6.7082,6.08276,29.61419
BraTS20_Training_304,0.0,0.69192,0.28704,0.0,0.64132,0.17253,0.99982,0.99926,0.99991,373.12866,9.69536,11.0
BraTS20_Training_305,0.0,0.79813,0.75757,0.0,0.71424,0.70166,0.99816,0.99892,0.99878,373.12866,5.47723,7.07107
BraTS20_Training_306,0.0,0.7134,0.32379,0.0,0.56653,0.21212,0.9995,0.99955,0.99892,373.12866,12.0,24.18677
BraTS20_Training_307,0.00033,0.67506,0.52772,0.03125,0.52445,0.38916,0.99932,0.99951,0.99909,26.87006,11.31371,10.31986
BraTS20_Training_308,0.5383,0.83534,0.49653,0.79774,0.75515,0.34272,0.99908,0.99877,0.99934,12.68858,9.69536,14.3527
BraTS20_Training_309,0.4,0.6443,0.47728,0.64879,0.49539,0.31547,0.99965,0.99924,0.99992,16.57105,16.30951,14.31782
BraTS20_Training_310,0.0,0.83254,0.74124,0.0,0.77395,0.63054,0.99969,0.99829,0.99925,373.12866,54.08327,25.80698
BraTS20_Training_311,0.85404,0.50422,0.16777,0.94815,0.37002,0.09169,0.99998,0.99967,1.0,1.0,6.32456,17.91647
BraTS20_Training_312,0.0,0.87593,0.62252,0.0,0.92062,0.60747,0.99688,0.99672,0.99746,373.12866,5.09902,9.69536
BraTS20_Training_313,0.47017,0.91548,0.76382,0.83595,0.94471,0.64701,0.99982,0.99767,0.99955,22.16528,5.0,7.06751
BraTS20_Training_314,0.71426,0.50127,0.73543,0.7637,0.37154,0.72176,0.99988,0.99966,0.99991,5.97482,9.48683,4.24264
BraTS20_Training_315,0.03457,0.38482,0.2633,0.12844,0.25352,0.15625,0.99992,0.99975,0.99992,87.78838,57.62812,59.88489
BraTS20_Training_316,0.09843,0.82929,0.38739,0.91735,0.82935,0.31405,0.99703,0.99544,0.99677,27.15327,7.34847,15.58846
BraTS20_Training_317,0.35643,0.73856,0.25739,0.22509,0.59599,0.14879,0.99998,0.99996,1.0,8.04981,5.38516,7.87401
BraTS20_Training_318,0.29865,0.78556,0.47805,0.86253,0.66871,0.32158,0.99919,0.99918,0.99957,30.09983,9.43398,16.67333
BraTS20_Training_319,0.0,0.8612,0.83509,0.0,0.86874,0.79419,0.9989,0.99802,0.99898,373.12866,4.58258,5.38516
BraTS20_Training_320,0.69378,0.75144,0.76364,0.93575,0.67771,0.97067,0.99929,0.99947,0.99934,4.58258,12.08305,5.09902
BraTS20_Training_321,0.0,0.79812,0.748,0.0,0.69525,0.66859,1.0,0.99965,0.99962,373.12866,6.32456,7.87401
BraTS20_Training_322,0.0368,0.81814,0.80164,0.29412,0.81326,0.68661,0.9998,0.99827,0.99982,25.56154,6.0,5.38516
BraTS20_Training_323,0.00499,0.84239,0.64053,0.00877,0.7807,0.56735,0.99869,0.99806,0.99758,47.46578,7.54983,12.5698
BraTS20_Training_324,0.0,0.77804,0.00071,0.0,0.67705,0.00036,0.99995,0.99951,0.99995,373.12866,7.25941,27.89265
BraTS20_Training_325,0.0,0.11294,0.0,0.0,0.15882,0.0,0.99988,0.99683,0.99988,67.15839,62.17154,26.01922
BraTS20_Training_326,0.16909,0.7786,0.47547,0.94137,0.70265,0.3192,0.99877,0.99854,0.99967,21.99659,10.95445,13.0
BraTS20_Training_327,0.43234,0.76829,0.48811,0.36928,0.69476,0.33335,0.99936,0.99761,0.99944,28.63564,18.00278,19.23538
BraTS20_Training_328,0.10837,0.86042,0.56371,0.82915,0.78248,0.45207,0.99844,0.99846,0.9967,51.43928,7.87401,12.36932
BraTS20_Training_329,0.0,0.78353,0.37481,0.0,0.7612,0.26379,0.99952,0.99871,0.99926,373.12866,6.40312,16.35848
BraTS20_Training_330,0.0,0.86248,0.48806,0.0,0.88707,0.37554,0.9997,0.99897,0.9994,373.12866,6.16441,12.0
BraTS20_Training_331,0.63994,0.73012,0.57516,0.59866,0.85457,0.94767,0.99994,0.99727,0.99837,18.02776,8.60232,9.64365
BraTS20_Training_332,0.64728,0.88572,0.21604,0.87144,0.9206,0.95604,0.99982,0.99899,0.99817,17.37815,5.09902,19.65831
BraTS20_Training_333,0.10705,0.91354,0.11575,0.05677,0.84687,0.06143,1.0,0.99985,1.0,17.46568,5.09902,28.51315
BraTS20_Training_334,0.83823,0.9339,0.81983,0.7638,0.91902,0.72269,0.99992,0.99915,0.99994,14.20911,3.31662,14.61812
BraTS20_Training_335,0.0,0.86576,0.4506,0.0,0.79043,0.32266,0.99946,0.99945,0.99926,373.12866,6.7082,12.24745
BraTS20_Training_336,0.80984,0.87645,0.9268,0.81251,0.81841,0.90448,0.9993,0.99942,0.99964,2.23607,5.38516,3.60555
BraTS20_Training_337,0.82956,0.85272,0.92379,0.83604,0.78269,0.9105,0.99943,0.99933,0.99966,2.23607,4.47214,3.60555
BraTS20_Training_338,0.84522,0.87021,0.91252,0.8313,0.89344,0.94559,0.99928,0.99748,0.99909,2.23607,4.3589,4.12311
BraTS20_Training_339,0.8566,0.83641,0.92245,0.91026,0.81474,0.98786,0.99907,0.99776,0.99889,2.0,8.94427,3.31662
BraTS20_Training_340,0.88571,0.85982,0.91403,0.89822,0.85122,0.91508,0.99955,0.99887,0.99954,1.73205,27.90519,3.60555
BraTS20_Training_341,0.83736,0.85052,0.86672,0.7687,0.79302,0.8005,0.99995,0.9999,0.99996,2.0,4.0,2.23607
BraTS20_Training_342,0.71189,0.81416,0.83419,0.61553,0.8143,0.75095,0.99927,0.99682,0.99937,4.89898,6.40312,12.72792
BraTS20_Training_343,0.83572,0.90952,0.92737,0.87115,0.91991,0.92544,0.9992,0.99815,0.99951,2.23607,3.74166,2.44949
BraTS20_Training_344,0.65951,0.7918,0.63362,0.5642,0.78311,0.57584,0.99985,0.99826,0.99947,11.08828,57.17517,8.06226
BraTS20_Training_345,0.46499,0.72641,0.22304,0.84702,0.83409,0.96944,0.9988,0.99498,0.99536,24.18677,7.28011,24.18677
BraTS20_Training_346,0.80405,0.9077,0.93356,0.86062,0.93501,0.95394,0.99911,0.99889,0.99931,1.73205,3.60555,3.0
BraTS20_Training_347,0.86497,0.86879,0.89593,0.91894,0.90786,0.9548,0.99942,0.9977,0.99935,2.23607,7.0,4.24264
BraTS20_Training_348,0.78383,0.90572,0.85979,0.69581,0.87599,0.77188,0.99961,0.99944,0.99984,3.74166,4.69042,5.38516
BraTS20_Training_349,0.78296,0.89678,0.89524,0.81976,0.88906,0.90895,0.99818,0.99814,0.99852,4.0,6.0,6.40312
BraTS20_Training_350,0.8926,0.87585,0.94632,0.89939,0.85986,0.96275,0.99949,0.99874,0.9996,1.73205,4.47214,2.0
BraTS20_Training_351,0.87925,0.83409,0.93142,0.84948,0.77292,0.91542,0.99985,0.9991,0.99989,1.73205,5.0,1.73205
BraTS20_Training_352,0.75849,0.88288,0.75943,0.71128,0.83166,0.72071,0.99983,0.9997,0.99981,3.60555,3.74166,3.74166
BraTS20_Training_353,0.45144,0.57421,0.50329,0.30987,0.40393,0.3402,0.99994,0.99998,0.99998,9.94987,8.60232,9.94987
BraTS20_Training_354,0.85184,0.89464,0.94762,0.82172,0.90084,0.95012,0.99927,0.9978,0.99939,2.0,4.12311,2.44949
BraTS20_Training_355,0.86784,0.92773,0.95131,0.88248,0.97437,0.96473,0.99897,0.99802,0.99934,2.23607,3.16228,2.23607
BraTS20_Training_356,0.81791,0.80587,0.88556,0.78072,0.74782,0.83185,0.99971,0.99948,0.99984,2.23607,5.0,4.12311
BraTS20_Training_357,0.55277,0.8215,0.66262,0.82983,0.8841,0.90195,0.99807,0.9982,0.99772,7.81025,41.09744,9.05539
BraTS20_Training_358,0.85748,0.84583,0.87904,0.91531,0.84355,0.96625,0.99969,0.99815,0.99959,2.0,4.0,2.82843
BraTS20_Training_359,0.82759,0.8814,0.91425,0.80082,0.91919,0.87616,0.99952,0.9984,0.99976,2.23607,4.12311,4.12311
BraTS20_Training_360,0.72044,0.83762,0.79486,0.90307,0.91818,0.9516,0.99702,0.99694,0.99718,21.2838,13.86902,23.5372
BraTS20_Training_361,0.0,0.75456,0.0,0.0,0.63742,0.0,0.99997,0.99954,0.99877,34.17306,6.40312,23.02173
BraTS20_Training_362,0.75999,0.903,0.85936,0.67386,0.86293,0.76645,0.99956,0.99913,0.99988,3.0,5.09902,5.19615
BraTS20_Training_363,0.86925,0.91593,0.94292,0.87401,0.95878,0.93056,0.99928,0.99816,0.99966,2.0,3.4641,2.23607
BraTS20_Training_364,0.79284,0.83007,0.89468,0.768,0.77183,0.85386,0.99942,0.99902,0.99969,2.82843,4.58258,3.74166
BraTS20_Training_365,0.81881,0.81991,0.91453,0.91123,0.88297,0.97571,0.99888,0.99544,0.99886,2.82843,49.78152,48.33838
BraTS20_Training_366,0.83338,0.86078,0.87085,0.84144,0.80919,0.87597,0.99961,0.99963,0.99964,3.0,5.47723,3.74166
BraTS20_Training_367,0.85403,0.83404,0.8609,0.89966,0.79634,0.96976,0.99955,0.99837,0.99932,2.23607,7.28011,4.24264
BraTS20_Training_368,0.75501,0.82725,0.74927,0.78635,0.76779,0.86292,0.99944,0.99916,0.99911,16.30951,8.12404,17.05872
BraTS20_Training_369,0.83039,0.85345,0.88702,0.84963,0.77571,0.9285,0.99905,0.99891,0.99882,3.0,6.16441,4.47214
Mean,0.64768,0.80854,0.75363,0.72469,0.78398,0.76108,0.99931,0.99877,0.99944,34.79334,9.50227,8.92873
StdDev,0.26404,0.12566,0.21943,0.27297,0.16732,0.24803,0.0007,0.00092,0.00063,96.0733,13.29745,11.44526
Median,0.75849,0.84724,0.84751,0.82264,0.83725,0.86275,0.99946,0.99894,0.99964,3.16228,5.38516,4.47214
25quantile,0.57546,0.77132,0.67661,0.71474,0.71823,0.69496,0.99907,0.99836,0.99932,2.23607,4.12311,3.0
75quantile,0.82181,0.89129,0.90125,0.89552,0.90319,0.92982,0.99975,0.99944,0.99982,9.04708,8.12404,10.48809
