Label,Dice_ET,Dice_WT,Dice_TC,Sensitivity_ET,Sensitivity_WT,Sensitivity_TC,Specificity_ET,Specificity_WT,Specificity_TC,Hausdorff95_ET,Hausdorff95_WT,Hausdorff95_TC
BraTS20_Training_043,0.67425,0.84776,0.88728,0.75686,0.80547,0.89632,0.99986,0.9996,0.99989,2.17705,4.24264,2.23607
BraTS20_Training_044,0.78237,0.76349,0.79417,0.80453,0.714,0.75083,0.99996,0.99966,0.99997,1.73205,51.40768,4.12311
BraTS20_Training_045,0.89253,0.94706,0.95665,0.95993,0.9698,0.97967,0.99914,0.99914,0.99956,1.41421,1.41421,1.41421
BraTS20_Training_046,0.74748,0.67095,0.79352,0.84525,0.53186,0.8546,0.99994,0.99978,0.99995,3.60555,10.63015,4.0
BraTS20_Training_047,0.87413,0.91659,0.95388,0.92825,0.87738,0.95021,0.9993,0.99944,0.9997,1.0,4.3589,1.41421
BraTS20_Training_048,0.788,0.77014,0.89166,0.90691,0.68248,0.95117,0.99991,0.9997,0.99993,1.41421,5.74456,1.73205
BraTS20_Training_049,0.8511,0.91858,0.93001,0.94245,0.92419,0.94591,0.99982,0.99917,0.99992,3.0,2.23607,1.73205
BraTS20_Training_050,0.85288,0.94207,0.96696,0.95277,0.96415,0.96484,0.99898,0.99923,0.99976,1.41421,2.0,1.41421
BraTS20_Training_051,0.87631,0.92696,0.93562,0.96444,0.98163,0.97642,0.99965,0.99812,0.99978,1.41421,2.0,1.41421
BraTS20_Training_052,0.86251,0.90667,0.9426,0.93466,0.97258,0.95742,0.99972,0.99911,0.99986,1.41421,2.23607,1.73205
BraTS20_Training_053,0.82142,0.95183,0.92785,0.96937,0.9549,0.92846,0.9996,0.99912,0.99982,1.41421,1.73205,2.0
BraTS20_Training_054,0.91817,0.93004,0.95154,0.9609,0.94194,0.9775,0.99954,0.99924,0.99967,1.41421,2.0,1.41421
BraTS20_Training_055,0.85401,0.93213,0.92872,0.97155,0.98272,0.94231,0.99971,0.99831,0.99985,1.41421,3.60555,2.0
BraTS20_Training_056,0.88203,0.90209,0.933,0.91718,0.91292,0.93379,0.99954,0.99931,0.99974,1.73205,2.23607,2.0
BraTS20_Training_057,0.8386,0.93833,0.89066,0.9791,0.94844,0.99065,0.99966,0.99925,0.99969,2.23607,2.23607,3.31662
BraTS20_Training_058,0.73979,0.84606,0.8695,0.71944,0.85444,0.86684,0.99983,0.99829,0.99976,3.0,4.12311,2.23607
BraTS20_Training_059,0.82929,0.82437,0.82626,0.9471,0.86666,0.95321,0.99996,0.99931,0.99992,7.07107,4.3589,7.88661
BraTS20_Training_060,0.84827,0.93611,0.94814,0.93013,0.96514,0.98581,0.99952,0.99904,0.99964,1.0,3.0,1.41421
BraTS20_Training_061,0.80134,0.90241,0.92822,0.91519,0.95186,0.9431,0.99973,0.99963,0.99987,1.73205,9.21682,2.0
BraTS20_Training_062,0.89022,0.93643,0.95909,0.99025,0.98677,0.99416,0.99921,0.99805,0.99955,1.41421,2.0,1.41421
BraTS20_Training_063,0.79078,0.87289,0.86381,0.93791,0.83394,0.94135,0.99989,0.99988,0.99992,1.41421,3.60555,1.41421
BraTS20_Training_064,0.82591,0.91792,0.95568,0.88176,0.92926,0.94782,0.99899,0.99896,0.99968,1.41421,3.74166,1.73205
BraTS20_Training_065,0.87309,0.73098,0.92389,0.96749,0.98048,0.97386,0.99992,0.99803,0.99994,1.0,27.88458,1.0
BraTS20_Training_066,0.84309,0.92312,0.93199,0.88552,0.95795,0.93248,0.99979,0.99922,0.99988,1.41421,2.44949,2.0
BraTS20_Training_067,0.89866,0.95338,0.96024,0.98818,0.95219,0.9779,0.99927,0.99933,0.9997,1.41421,1.41421,1.41421
BraTS20_Training_068,0.84352,0.93265,0.93255,0.91506,0.95353,0.93741,0.9996,0.99935,0.99972,1.0,2.44949,1.73205
BraTS20_Training_069,0.85388,0.87376,0.95089,0.91613,0.86858,0.95351,0.9996,0.99782,0.9998,1.0,2.44949,1.41421
BraTS20_Training_070,0.7966,0.92115,0.91592,0.8272,0.91283,0.92337,0.99964,0.99955,0.99963,1.0,3.0,2.0
BraTS20_Training_071,0.87917,0.93315,0.88825,0.8997,0.9695,0.93879,0.99978,0.99809,0.99963,4.12311,6.7082,3.0
BraTS20_Training_072,0.90319,0.87143,0.95409,0.90877,0.8934,0.93622,0.99956,0.99842,0.99986,1.41421,4.12311,1.41421
BraTS20_Training_073,0.84852,0.92205,0.94947,0.8814,0.93724,0.94004,0.99979,0.99952,0.99992,1.0,2.0,1.0
BraTS20_Training_074,0.83119,0.92108,0.94483,0.91021,0.90553,0.95139,0.99929,0.99947,0.99973,1.41421,2.23607,1.73205
BraTS20_Training_075,0.8342,0.95998,0.96747,0.92028,0.96776,0.98273,0.99886,0.99897,0.99936,1.0,2.44949,1.41421
BraTS20_Training_076,0.78481,0.90618,0.90665,0.92374,0.94936,0.91596,0.99949,0.99931,0.99978,1.41421,2.82843,2.0
BraTS20_Training_077,0.87338,0.89071,0.93664,0.96243,0.97212,0.97512,0.99978,0.99881,0.99986,1.41421,3.31662,1.41421
BraTS20_Training_078,0.81415,0.84275,0.89682,0.95094,0.9339,0.93351,0.99981,0.99875,0.99988,6.40312,3.74166,8.60232
BraTS20_Training_079,0.78755,0.81637,0.88291,0.94694,0.69815,0.84511,0.99992,0.99999,0.99997,2.0,3.16228,1.41421
BraTS20_Training_080,0.83846,0.8857,0.87336,0.92778,0.95021,0.91136,0.99979,0.99904,0.99979,2.23607,3.0,2.23607
BraTS20_Training_081,0.85118,0.93163,0.94636,0.85385,0.95909,0.95458,0.99986,0.99965,0.99988,1.0,2.23607,1.41421
BraTS20_Training_082,0.85355,0.78386,0.91205,0.90106,0.87605,0.94059,0.99989,0.99959,0.99991,1.41421,17.72005,1.73205
BraTS20_Training_083,0.87857,0.90892,0.94056,0.94893,0.97954,0.97793,0.99983,0.99854,0.99988,1.0,2.23607,1.41421
BraTS20_Training_084,0.8192,0.93347,0.9347,0.98195,0.95175,0.96237,0.99918,0.99944,0.9997,2.23607,2.44949,2.23607
BraTS20_Training_085,0.74974,0.9174,0.90344,0.96099,0.92295,0.91796,0.99975,0.99964,0.9999,2.23607,2.0,2.23607
BraTS20_Training_086,0.55132,0.83344,0.35176,0.88679,0.7885,0.24955,0.99998,0.99976,0.99999,10.93825,3.60555,8.73999
BraTS20_Training_087,0.50331,0.89843,0.86925,0.65517,0.90069,0.85538,0.99996,0.99969,0.9999,9.94987,2.44949,2.0
BraTS20_Training_088,0.89014,0.89199,0.92701,0.87306,0.8531,0.89756,0.9999,0.99979,0.99995,1.41421,2.23607,1.41421
BraTS20_Training_089,0.96765,0.92358,0.92103,0.98838,0.9393,0.99037,0.99989,0.9986,0.99966,1.0,2.23607,13.63818
BraTS20_Training_090,0.9213,0.91112,0.96736,0.97638,0.95873,0.98911,0.99982,0.99948,0.99987,1.0,2.82843,1.0
BraTS20_Training_091,0.95436,0.93161,0.95352,0.98856,0.93324,0.99195,0.99977,0.9988,0.9997,1.0,2.44949,2.23607
BraTS20_Training_092,0.9445,0.93712,0.96396,0.94825,0.94381,0.96088,0.99978,0.99954,0.99984,1.0,1.73205,1.0
BraTS20_Training_093,0.92215,0.95452,0.96083,0.98808,0.98449,0.9863,0.99958,0.99912,0.99976,1.41421,1.41421,1.41421
BraTS20_Training_094,0.90446,0.90265,0.924,0.96039,0.94696,0.97155,0.99998,0.99963,0.99998,1.0,3.60555,1.0
BraTS20_Training_095,0.91625,0.96265,0.9372,0.97234,0.98455,0.94631,0.99969,0.99928,0.99973,1.0,1.41421,1.41421
BraTS20_Training_096,0.91859,0.94904,0.9598,0.9601,0.97794,0.97155,0.99969,0.99938,0.99982,1.0,1.41421,1.41421
BraTS20_Training_097,0.92879,0.96066,0.97394,0.95279,0.97378,0.97306,0.99959,0.99952,0.99982,1.0,1.41421,1.0
BraTS20_Training_098,0.91213,0.97494,0.95938,0.99111,0.99371,0.98298,0.99955,0.99927,0.99972,1.0,1.0,1.41421
BraTS20_Training_099,0.89576,0.78154,0.82618,0.9475,0.79808,0.9483,0.99998,0.99979,0.99995,5.0,2.23607,11.59299
BraTS20_Training_100,0.88251,0.96302,0.97281,0.99137,0.99175,0.98754,0.99914,0.99895,0.99963,1.0,1.41421,1.0
BraTS20_Training_101,0.90235,0.92421,0.93754,0.93157,0.95532,0.9443,0.99979,0.99909,0.99985,1.0,2.23607,1.41421
BraTS20_Training_102,0.8801,0.9037,0.94807,0.84676,0.87765,0.93471,0.99994,0.99982,0.99994,1.0,4.0,1.41421
BraTS20_Training_103,0.92686,0.94023,0.96359,0.91618,0.91841,0.9521,0.99975,0.99977,0.99986,1.0,2.44949,1.41421
BraTS20_Training_104,0.91292,0.95669,0.96152,0.9936,0.98455,0.99247,0.99926,0.99857,0.99952,1.41421,1.73205,2.23607
BraTS20_Training_105,0.9225,0.88441,0.95764,0.9858,0.96255,0.97941,0.9999,0.9994,0.99994,1.0,3.31662,1.0
BraTS20_Training_106,0.94097,0.94875,0.96715,0.94602,0.93834,0.9635,0.99969,0.99951,0.99981,1.0,1.73205,1.0
BraTS20_Training_107,0.95866,0.92392,0.95905,0.96499,0.95066,0.96695,0.99995,0.99959,0.99994,1.0,2.23607,1.0
BraTS20_Training_108,0.96221,0.90669,0.96448,0.95962,0.90174,0.96169,0.99997,0.99982,0.99997,1.41421,2.23607,1.0
BraTS20_Training_109,0.93529,0.94099,0.96275,0.93818,0.94023,0.95342,0.99983,0.99934,0.99991,1.41421,1.73205,1.41421
BraTS20_Training_110,0.8709,0.7795,0.86679,0.81743,0.70397,0.80713,0.99998,0.99982,0.99998,1.41421,21.42428,1.41421
BraTS20_Training_111,0.91874,0.91941,0.9567,0.95464,0.96966,0.96586,0.99976,0.99932,0.99985,1.0,2.23607,1.41421
BraTS20_Training_112,0.9413,0.95809,0.97481,0.99309,0.98668,0.9942,0.99937,0.99858,0.99965,1.0,1.41421,1.0
BraTS20_Training_113,0.75721,0.94852,0.79489,0.98824,0.9976,0.93436,0.9997,0.99849,0.99969,10.24695,9.11043,7.0
BraTS20_Training_114,0.91793,0.95651,0.97047,0.97092,0.97692,0.98839,0.99961,0.99923,0.99972,1.0,1.73205,1.0
BraTS20_Training_115,0.94565,0.95906,0.9684,0.99026,0.9746,0.99392,0.99984,0.99941,0.99987,1.0,1.41421,1.0
BraTS20_Training_116,0.92959,0.95222,0.97588,0.98634,0.98294,0.98918,0.99968,0.99919,0.99984,1.0,1.41421,1.0
BraTS20_Training_117,0.94491,0.9532,0.97104,0.96344,0.98266,0.97685,0.99992,0.9993,0.99995,1.0,1.41421,1.0
BraTS20_Training_118,0.92814,0.94367,0.94969,0.97834,0.98093,0.98334,0.99988,0.99942,0.9999,1.0,1.73205,1.41421
BraTS20_Training_119,0.88994,0.81694,0.94499,0.90439,0.96956,0.97818,0.99994,0.99854,0.99992,1.0,5.0,1.73205
BraTS20_Training_120,0.8937,0.97186,0.96569,0.97708,0.99207,0.99428,0.99954,0.9993,0.99962,1.0,1.41421,1.41421
BraTS20_Training_121,0.9309,0.97297,0.97349,0.9926,0.9871,0.99679,0.99973,0.99931,0.99981,1.0,1.0,1.0
BraTS20_Training_122,0.9313,0.92408,0.95898,0.92163,0.95882,0.9436,0.99998,0.99978,0.99998,1.0,1.73205,1.0
BraTS20_Training_123,0.88339,0.94775,0.92774,0.97795,0.98942,0.98921,0.99932,0.99846,0.9994,1.73205,3.16228,5.74456
BraTS20_Training_124,0.92909,0.9673,0.9731,0.98219,0.99195,0.98853,0.99936,0.99882,0.99961,1.0,1.73205,1.41421
BraTS20_Training_125,0.93502,0.96771,0.93258,0.99401,0.98797,0.99702,0.99953,0.99907,0.99943,1.41421,1.0,2.23607
BraTS20_Training_126,0.91923,0.89769,0.93812,0.94837,0.97437,0.95602,0.99979,0.99916,0.99982,1.41421,3.31662,2.0
BraTS20_Training_127,0.96264,0.93734,0.96074,0.97195,0.97234,0.97547,0.99997,0.9995,0.99996,1.0,2.23607,1.0
BraTS20_Training_128,0.72431,0.92127,0.72957,0.73198,0.93572,0.72538,0.99996,0.99963,0.99996,3.60555,2.23607,3.60555
BraTS20_Training_129,0.8067,0.91358,0.79258,0.96187,0.97551,0.95549,0.99966,0.99893,0.99956,2.23607,2.44949,2.82843
BraTS20_Training_130,0.89254,0.90606,0.96142,0.9481,0.9728,0.97237,0.99938,0.99779,0.99967,1.41421,3.31662,1.41421
BraTS20_Training_131,0.9071,0.9171,0.90164,0.92432,0.97162,0.88772,0.9999,0.99895,0.99992,1.41421,2.44949,1.41421
BraTS20_Training_132,0.90475,0.93543,0.92486,0.97224,0.95297,0.96423,0.99958,0.99832,0.99965,2.44949,2.23607,2.0
BraTS20_Training_133,0.8701,0.94527,0.94955,0.87427,0.95533,0.97684,0.99973,0.9991,0.99931,2.0,2.82843,3.0
BraTS20_Training_134,0.80944,0.90353,0.93123,0.81344,0.87419,0.91742,0.9996,0.99944,0.99973,3.74166,3.16228,5.47723
BraTS20_Training_135,0.89664,0.92555,0.93906,0.95092,0.96958,0.95552,0.99917,0.99687,0.99903,2.0,4.3589,4.12311
BraTS20_Training_136,0.87475,0.89724,0.9254,0.88218,0.91779,0.93845,0.99967,0.99912,0.99974,1.41421,2.44949,1.73205
BraTS20_Training_137,0.89812,0.94397,0.9585,0.94611,0.97146,0.97577,0.99934,0.99814,0.99961,1.41421,2.23607,1.41421
BraTS20_Training_138,0.92145,0.95152,0.95768,0.96584,0.9656,0.94125,0.99938,0.99846,0.99979,1.41421,2.23607,1.41421
BraTS20_Training_139,0.88318,0.83206,0.91171,0.85046,0.90965,0.86762,0.99996,0.99936,0.99998,1.41421,6.63325,1.41421
BraTS20_Training_140,0.91198,0.95424,0.96578,0.92,0.96674,0.96391,0.99971,0.99907,0.99983,1.0,1.73205,1.0
BraTS20_Training_141,0.72795,0.90851,0.89464,0.6935,0.90199,0.90209,0.99998,0.9998,0.99988,2.24674,3.0,2.0
BraTS20_Training_142,0.9299,0.88744,0.94257,0.95853,0.92683,0.95589,0.99995,0.99976,0.99996,2.0,10.05732,3.51887
BraTS20_Training_143,0.90277,0.95705,0.96808,0.8795,0.95307,0.95404,0.99944,0.99935,0.99976,1.0,2.23607,1.41421
BraTS20_Training_144,0.94804,0.94306,0.95736,0.94763,0.96368,0.94591,0.99965,0.99818,0.99975,1.0,2.23607,1.41421
BraTS20_Training_145,0.86732,0.92819,0.94415,0.84026,0.9447,0.92103,0.99978,0.99915,0.99989,1.0,2.23607,1.73205
BraTS20_Training_146,0.87637,0.92898,0.94112,0.89757,0.92367,0.94425,0.99961,0.99926,0.99976,1.41421,2.23607,44.64079
BraTS20_Training_147,0.80902,0.95399,0.94791,0.7551,0.95393,0.91997,0.99975,0.99927,0.99984,1.41421,2.23607,1.73205
BraTS20_Training_148,0.82818,0.90752,0.89546,0.81956,0.89085,0.86072,0.99964,0.99877,0.99975,1.41421,3.74166,2.23607
BraTS20_Training_149,0.89002,0.935,0.94966,0.88882,0.96292,0.9497,0.99918,0.99713,0.99934,1.41421,3.0,2.82843
BraTS20_Training_150,0.93639,0.94292,0.91942,0.96057,0.96693,0.96841,0.99952,0.99857,0.99919,1.73205,2.0,10.7238
BraTS20_Training_151,0.93966,0.95828,0.96933,0.90258,0.93898,0.94936,0.99992,0.99965,0.99993,1.0,1.41421,1.41421
BraTS20_Training_152,0.96232,0.97578,0.9798,0.95206,0.97096,0.97542,0.99991,0.99959,0.99992,1.0,1.0,1.0
BraTS20_Training_153,0.96615,0.95324,0.97076,0.9621,0.99208,0.96458,0.99996,0.99871,0.99997,1.0,1.73205,1.0
BraTS20_Training_154,0.94344,0.95017,0.9771,0.9234,0.96385,0.96552,0.99988,0.99931,0.99992,1.0,2.0,1.0
BraTS20_Training_155,0.95514,0.9508,0.97307,0.95302,0.98189,0.96218,0.99986,0.99862,0.99993,1.0,1.41421,1.0
BraTS20_Training_156,0.94866,0.95616,0.95925,0.92894,0.96588,0.95457,0.99991,0.99925,0.99981,1.0,2.0,1.41421
BraTS20_Training_157,0.94014,0.92039,0.9499,0.91351,0.87088,0.9206,0.99986,0.99977,0.9999,1.41421,2.23607,1.41421
BraTS20_Training_158,0.81594,0.86492,0.85565,0.77617,0.85741,0.76198,0.99998,0.99946,1.0,2.0,4.0,2.0
BraTS20_Training_159,0.78327,0.87956,0.85939,0.74484,0.81428,0.78441,0.99992,0.9999,0.99996,4.24264,7.34847,2.82843
BraTS20_Training_160,0.88679,0.94777,0.95017,0.88385,0.91659,0.94414,0.99959,0.99974,0.9996,1.41421,2.23607,2.23607
BraTS20_Training_161,0.91336,0.94649,0.95313,0.90804,0.9198,0.95016,0.99989,0.99986,0.9999,1.0,2.0,1.0
BraTS20_Training_162,0.92495,0.95892,0.94852,0.89409,0.94171,0.92905,0.99985,0.99973,0.99986,1.41421,1.41421,1.73205
BraTS20_Training_163,0.89145,0.97458,0.95448,0.88945,0.96244,0.93783,0.99946,0.99978,0.99978,1.73205,1.41421,1.85263
BraTS20_Training_164,0.92746,0.90062,0.95225,0.91034,0.85895,0.93036,0.99974,0.99931,0.99985,1.41421,3.0,1.41421
BraTS20_Training_165,0.95311,0.95015,0.96411,0.94603,0.9839,0.94879,0.99984,0.99857,0.99991,1.0,1.41421,1.0
BraTS20_Training_166,0.94742,0.95875,0.96717,0.96294,0.96896,0.97091,0.9996,0.99866,0.99974,1.0,2.0,1.41421
BraTS20_Training_167,0.86884,0.93379,0.8934,0.82345,0.90618,0.8213,0.99986,0.99968,0.99995,2.23607,2.23607,2.44949
BraTS20_Training_168,0.90711,0.93998,0.95142,0.88501,0.93169,0.92794,0.99944,0.99905,0.99974,2.0,2.23607,2.0
BraTS20_Training_169,0.9486,0.93775,0.97002,0.94139,0.96513,0.96254,0.99987,0.99941,0.99991,1.0,5.0,1.0
BraTS20_Training_170,0.93245,0.95679,0.95885,0.92597,0.97309,0.95084,0.99991,0.99931,0.99991,1.0,2.0,1.0
BraTS20_Training_171,0.85778,0.93624,0.954,0.86833,0.89414,0.9528,0.9997,0.99973,0.99965,1.0,4.24264,1.41421
BraTS20_Training_172,0.91892,0.93801,0.94068,0.88203,0.91181,0.91392,0.99996,0.99986,0.99996,1.0,2.0,1.41421
BraTS20_Training_173,0.91071,0.93683,0.95522,0.89166,0.91325,0.95053,0.9999,0.99944,0.99982,1.0,2.0,1.41421
BraTS20_Training_174,0.8796,0.9606,0.90854,0.81812,0.98782,0.85074,0.99988,0.99926,0.99993,2.44949,1.41421,2.84558
BraTS20_Training_175,0.8983,0.95663,0.93231,0.84828,0.94904,0.89155,0.99964,0.99925,0.99977,2.23607,1.73205,3.0
BraTS20_Training_176,0.87517,0.963,0.94796,0.9364,0.95419,0.96454,0.99991,0.99967,0.99963,1.41421,1.73205,1.73205
BraTS20_Training_177,0.73528,0.84956,0.68367,0.62006,0.84365,0.53989,0.99999,0.99979,1.0,2.82843,3.0,2.44949
BraTS20_Training_178,0.94998,0.96794,0.97372,0.95109,0.97285,0.96175,0.99973,0.99961,0.99991,1.0,1.41421,1.0
BraTS20_Training_179,0.93018,0.94335,0.93915,0.92604,0.9443,0.93005,0.99974,0.99956,0.99979,2.0,2.0,1.73205
BraTS20_Training_180,0.93904,0.9268,0.96316,0.95997,0.92994,0.96769,0.99939,0.99857,0.99962,1.41421,2.82843,1.41421
BraTS20_Training_181,0.95787,0.93535,0.96483,0.9694,0.95369,0.96638,0.99989,0.99935,0.99992,1.0,1.41421,1.0
BraTS20_Training_182,0.90861,0.89833,0.93304,0.86862,0.82573,0.89496,0.99996,0.99994,0.99997,1.0,2.82843,1.41421
BraTS20_Training_183,0.9431,0.96902,0.96438,0.97312,0.96959,0.97578,0.99949,0.99933,0.99969,1.41421,1.41421,1.41421
BraTS20_Training_184,0.94092,0.93996,0.96614,0.95727,0.94921,0.95838,0.99977,0.99902,0.99988,1.0,1.73205,1.41421
BraTS20_Training_185,0.92995,0.93162,0.95593,0.91857,0.88828,0.93462,0.9998,0.99981,0.99988,1.0,2.82843,1.41421
BraTS20_Training_186,0.92038,0.92598,0.93373,0.87339,0.96438,0.88816,0.99986,0.99825,0.99991,2.0,3.0,2.23607
BraTS20_Training_187,0.84295,0.94659,0.90574,0.77362,0.952,0.8346,0.99972,0.99938,0.99995,3.16228,3.74166,4.58258
BraTS20_Training_188,0.84664,0.82275,0.9061,0.84298,0.76848,0.90553,0.99988,0.99924,0.99991,1.41421,4.12311,1.73205
BraTS20_Training_189,0.95675,0.95695,0.96353,0.95232,0.9562,0.95033,0.9999,0.99954,0.99993,1.0,1.73205,1.0
BraTS20_Training_190,0.8991,0.91362,0.9023,0.83325,0.883,0.83804,0.99998,0.99975,0.99998,1.73205,2.23607,1.73205
BraTS20_Training_191,0.95237,0.9461,0.95914,0.93683,0.95033,0.94369,0.9997,0.99899,0.99972,1.0,2.23607,1.41421
BraTS20_Training_192,0.92844,0.96607,0.9768,0.95467,0.99224,0.98068,0.99977,0.99923,0.99989,1.0,1.41421,1.0
BraTS20_Training_193,0.92873,0.96494,0.97423,0.97072,0.95222,0.97604,0.9996,0.99968,0.99983,1.0,2.44949,1.0
BraTS20_Training_194,0.94025,0.95044,0.97698,0.91935,0.95039,0.96628,0.99984,0.99944,0.9999,1.0,2.0,1.0
BraTS20_Training_195,0.86582,0.92201,0.93413,0.79442,0.87512,0.88814,0.9999,0.99987,0.99995,1.41421,2.23607,2.0
BraTS20_Training_196,0.93284,0.95483,0.9464,0.91782,0.93418,0.92394,0.99978,0.99957,0.99986,1.41421,1.41421,1.73205
BraTS20_Training_197,0.93341,0.95834,0.95071,0.92548,0.96899,0.9348,0.99965,0.9992,0.99974,1.41421,2.23607,2.0
BraTS20_Training_198,0.85341,0.95897,0.91814,0.81913,0.9592,0.87245,0.99966,0.9995,0.99982,2.0,2.0,2.44949
BraTS20_Training_199,0.94288,0.95529,0.95559,0.96069,0.9895,0.9621,0.99971,0.99924,0.99978,1.41421,1.73205,1.41421
BraTS20_Training_200,0.89176,0.95168,0.90116,0.86671,0.96848,0.87286,0.99996,0.99966,0.99997,1.41421,1.41421,1.41421
BraTS20_Training_201,0.95906,0.97266,0.97061,0.9624,0.96978,0.96645,0.99982,0.99951,0.99988,1.0,1.0,1.0
BraTS20_Training_202,0.96309,0.95861,0.96626,0.96848,0.95996,0.95449,0.99986,0.99953,0.99989,1.0,1.41421,1.41421
BraTS20_Training_203,0.93159,0.92258,0.95442,0.96425,0.90925,0.96499,0.99989,0.99937,0.99992,1.0,30.26136,1.0
BraTS20_Training_204,0.93655,0.82482,0.94861,0.93147,0.73054,0.93207,0.99994,0.99991,0.99996,1.41421,3.0,1.0
BraTS20_Training_205,0.93979,0.93987,0.9531,0.93715,0.96024,0.93706,0.99997,0.99971,0.99998,1.0,1.41421,1.0
BraTS20_Training_206,0.92624,0.88041,0.9372,0.92896,0.85492,0.92318,0.99996,0.99977,0.99997,1.0,2.23607,1.0
BraTS20_Training_207,0.91506,0.93136,0.93206,0.92083,0.91426,0.92569,0.99974,0.99967,0.99981,2.82843,2.23607,1.41421
BraTS20_Training_208,0.93975,0.95862,0.96337,0.94889,0.95724,0.95684,0.99971,0.99924,0.99978,1.0,1.41421,1.41421
BraTS20_Training_209,0.92548,0.94351,0.97585,0.93699,0.95333,0.97746,0.99981,0.99951,0.99987,1.0,1.41421,1.0
BraTS20_Training_210,0.93894,0.96523,0.96157,0.95878,0.98126,0.95411,0.99956,0.99896,0.99978,1.41421,1.41421,1.41421
BraTS20_Training_211,0.92419,0.93073,0.97232,0.9375,0.93796,0.9761,0.99981,0.9993,0.99989,1.0,2.0,1.0
BraTS20_Training_212,0.86606,0.95555,0.95887,0.87595,0.95391,0.95414,0.99954,0.9991,0.99959,1.0,2.44949,1.41421
BraTS20_Training_213,0.97166,0.95196,0.95589,0.9699,0.94308,0.9602,0.99996,0.99975,0.99989,1.0,5.74456,1.0
BraTS20_Training_214,0.95447,0.96602,0.96188,0.96806,0.98381,0.9588,0.9998,0.99934,0.99987,1.0,1.41421,1.41421
BraTS20_Training_215,0.92877,0.93874,0.95967,0.93879,0.97204,0.96075,0.99976,0.99926,0.99983,1.0,2.0,1.41421
BraTS20_Training_216,0.84984,0.94834,0.94032,0.85243,0.93046,0.94329,0.9997,0.99978,0.99972,1.41421,3.31662,1.73205
BraTS20_Training_217,0.93145,0.9245,0.94736,0.92817,0.92658,0.94452,0.99994,0.99981,0.99993,1.0,2.0,1.0
BraTS20_Training_218,0.89488,0.96455,0.95894,0.93461,0.96679,0.97308,0.99894,0.99952,0.99947,1.41421,1.41421,1.41421
BraTS20_Training_219,0.93464,0.9332,0.96622,0.94646,0.92227,0.97533,0.99988,0.99953,0.9999,1.0,2.23607,1.0
BraTS20_Training_220,0.89433,0.92703,0.9468,0.89275,0.9178,0.9445,0.99978,0.99917,0.99984,1.0,2.23607,1.41421
BraTS20_Training_221,0.95734,0.97541,0.96682,0.95182,0.97169,0.9605,0.99972,0.99962,0.99974,1.0,1.0,1.0
BraTS20_Training_222,0.94787,0.92795,0.94081,0.95784,0.92702,0.94604,0.99994,0.99976,0.99992,1.0,2.0,1.0
BraTS20_Training_223,0.95511,0.97567,0.96661,0.9579,0.98592,0.96774,0.99984,0.99936,0.99987,1.0,1.0,1.0
BraTS20_Training_224,0.95173,0.96933,0.9747,0.95373,0.98178,0.97372,0.99967,0.99926,0.99974,1.0,1.0,1.0
BraTS20_Training_225,0.95595,0.9765,0.97417,0.95818,0.9816,0.96836,0.99941,0.99932,0.99973,1.73205,1.0,1.41421
BraTS20_Training_226,0.943,0.95865,0.96402,0.94835,0.95281,0.95482,0.99971,0.99972,0.99986,1.41421,1.41421,1.41421
BraTS20_Training_227,0.90163,0.88952,0.89355,0.90992,0.87712,0.91304,0.99994,0.99943,0.99991,1.41421,2.0,2.0
BraTS20_Training_228,0.89598,0.9375,0.92926,0.84125,0.94992,0.88296,0.99996,0.99936,0.99997,1.41421,2.44949,2.0
BraTS20_Training_229,0.94612,0.9579,0.96418,0.95487,0.95767,0.94821,0.99979,0.99965,0.99992,1.0,1.73205,1.0
BraTS20_Training_230,0.97928,0.96082,0.9715,0.98198,0.9819,0.9631,0.99996,0.99936,0.99997,1.0,1.41421,1.0
BraTS20_Training_231,0.9642,0.97576,0.96634,0.96005,0.98627,0.95612,0.99986,0.99947,0.99988,1.0,1.0,1.0
BraTS20_Training_232,0.87765,0.94827,0.92985,0.92082,0.96665,0.91779,0.99981,0.99925,0.99989,1.41421,2.0,1.41421
BraTS20_Training_233,0.9161,0.93628,0.91376,0.89894,0.94937,0.88823,0.99998,0.99985,0.99998,1.0,1.41421,1.0
